id,height,peito_circ,cintura_circ,quadril_circ,coxa_circ,joelho_circ,panturrilha_circ,abdomen_circ,pescoco_circ,biceps_circ,split
syn_m025225-2-Pre,171.22,84.68,65.49,102.05,55.5,37.1,40.35,66.24,36.04,30.23,test
syn_m025294-0-Pos,187.33,111.06,104.58,112.68,65.21,44.71,40.27,107.67,45.14,35.17,test
syn_m025296-0-Pre,180.42,97.95,87.15,110.15,65.2,44.95,40.41,89.24,38.55,31.98,test
syn_m025299-2-Pre,186.06,116.9,84.82,106.1,60.62,42.01,46.36,84.14,44.22,36.56,test
syn_m025319-3-Pos,189.4,116.98,80.35,113.72,62.67,43.07,44.73,79.46,43.32,37.22,test
syn_m025342-1-Pos,186.26,108.92,97.92,108.03,61.43,44.95,39.9,100.01,42.26,32.71,unknown
syn_m025348-0-Pre,193.99,114.51,101.0,110.27,64.68,45.11,41.07,104.38,46.41,33.5,test
syn_m025356-2-Pre,181.49,98.36,65.72,104.61,58.52,42.06,38.05,68.99,35.21,31.34,unknown
syn_m025357-1-Pos,178.69,97.54,82.53,100.06,56.53,37.65,35.78,83.74,36.37,30.38,test
syn_m025357-2-Pre,178.69,101.92,77.33,99.04,56.85,37.57,37.69,77.59,36.86,32.94,unknown
syn_m025388-2-Pre,167.67,92.88,62.97,90.31,50.45,33.49,35.76,59.92,36.29,28.21,unknown
syn_m025388-2-Pos,167.67,92.88,62.97,90.31,50.45,33.49,35.76,59.92,36.29,28.21,unknown
syn_m025440-1-Pos,177.77,96.25,73.37,101.11,55.13,36.88,36.13,75.47,38.34,30.65,unknown
syn_m025479-3-Pos,184.6,105.6,62.95,101.54,57.12,37.87,42.33,60.22,39.89,34.05,unknown
syn_f025025-2-Pos,170.44,99.92,82.01,120.6,69.95,49.52,45.05,89.45,35.24,36.83,test
syn_f025031-0-Pre,170.62,99.1,81.65,113.28,61.67,42.94,37.96,88.03,35.72,32.73,test
syn_f025034-2-Pos,170.18,100.49,82.94,113.93,64.93,42.53,38.51,86.85,36.97,36.32,test
syn_f025037-1-Pos,163.88,97.47,78.44,101.51,55.34,40.6,33.05,83.13,35.63,30.13,unknown
syn_f025044-3-Pos,168.77,96.01,68.27,104.05,61.43,40.47,41.8,72.98,33.24,31.88,unknown
syn_f025045-1-Pre,168.78,91.8,72.01,111.91,63.24,42.0,36.65,75.29,37.02,29.22,unknown
syn_f025049-0-Pos,167.67,105.19,87.18,105.55,61.03,39.73,35.52,91.61,38.06,30.16,unknown
syn_f025049-2-Pos,167.67,109.66,84.5,105.77,63.8,40.43,39.21,86.61,39.91,33.45,unknown
syn_f025050-1-Pos,165.15,98.0,79.77,99.94,52.67,33.82,32.25,83.71,35.77,25.27,test
syn_f025092-0-Pos,174.03,88.94,71.86,101.13,55.19,37.94,33.77,81.07,33.01,26.69,unknown
syn_f025097-1-Pre,157.02,90.6,73.93,109.09,57.94,40.5,34.58,83.6,31.87,27.57,test
syn_f025100-3-Pos,158.48,86.28,50.83,96.4,51.99,35.89,35.0,51.38,31.39,23.6,test
syn_f025109-0-Pre,173.83,95.83,81.55,101.35,53.9,37.26,32.39,84.09,36.34,27.31,unknown
syn_f025110-2-Pos,168.05,95.6,72.78,105.05,60.29,39.81,39.41,80.13,37.59,31.63,unknown
syn_f025141-0-Pos,166.84,117.35,102.71,119.21,67.69,45.55,38.24,105.68,38.43,37.99,test
syn_f025155-2-Pos,163.14,111.74,91.42,117.79,69.1,47.29,42.27,104.41,41.78,36.41,unknown
syn_f025161-0-Pre,169.23,97.03,82.12,107.26,56.04,40.41,36.22,87.8,33.58,30.41,unknown
syn_f025171-2-Pos,149.56,101.72,82.82,104.0,64.98,46.3,35.82,86.48,34.19,33.98,test
syn_f025177-1-Pre,167.8,91.16,73.97,105.34,60.65,41.37,37.35,85.59,35.28,29.09,test
syn_f025179-0-Pre,163.84,92.74,75.58,104.08,56.06,42.97,38.16,81.29,33.93,30.45,unknown
syn_f025210-2-Pos,161.81,111.68,86.84,109.76,65.22,46.65,41.2,89.02,37.85,36.03,unknown
syn_f025219-3-Pos,168.44,118.83,89.42,113.73,72.33,45.77,45.59,99.78,43.9,41.31,test
syn_f025233-0-Pre,161.52,110.48,96.26,111.61,62.21,44.24,36.45,99.72,39.81,34.95,test
syn_f025242-1-Pos,173.95,91.63,77.09,113.76,63.31,42.65,35.09,85.4,34.77,27.83,unknown
syn_f025246-2-Pre,165.37,88.0,70.01,93.83,53.45,36.3,35.57,70.52,35.11,27.46,test
syn_f025249-0-Pre,170.14,110.68,91.44,110.36,64.11,43.16,39.06,92.63,40.39,33.36,test
syn_f025272-1-Pos,164.95,73.63,53.55,93.76,49.09,33.73,36.61,59.24,30.46,22.98,test
syn_f025278-1-Pre,163.03,92.4,78.5,106.5,60.47,43.16,41.17,85.23,32.45,33.1,test
syn_f025300-2-Pos,173.15,105.97,86.71,112.88,69.03,45.25,44.01,94.63,38.67,36.61,unknown
syn_f025307-1-Pre,162.74,99.96,89.43,116.12,67.5,48.23,42.39,96.23,34.96,36.33,test
syn_f025329-2-Pre,170.04,116.35,97.86,115.93,68.29,44.59,42.21,100.26,40.91,37.22,unknown
syn_f025338-3-Pre,169.09,116.2,84.3,107.06,67.3,42.5,38.75,92.05,39.86,33.85,unknown
syn_f025363-2-Pre,159.95,77.01,56.87,100.95,60.49,42.71,39.96,64.07,32.09,27.0,test
syn_f025371-3-Pos,178.0,106.96,80.13,118.27,76.54,51.41,51.25,88.91,37.16,36.93,test
syn_f025401-2-Pre,172.64,103.16,83.15,109.51,61.32,38.24,36.83,96.24,36.81,31.66,test
syn_f025406-3-Pos,155.15,104.08,79.53,105.81,63.79,43.64,36.12,81.76,38.43,32.79,unknown
syn_f025434-0-Pre,174.28,104.75,89.36,120.28,68.22,44.73,41.75,93.86,36.31,33.42,test
syn_f025441-2-Pos,154.72,85.42,66.08,93.29,51.06,36.54,35.26,67.74,30.81,25.03,unknown
syn_f025462-1-Pre,162.21,93.76,72.55,99.88,53.07,40.65,34.81,76.38,32.14,27.76,unknown
syn_f025464-1-Pre,157.51,109.8,92.72,111.72,64.18,41.88,34.98,103.0,38.56,33.14,test
syn_f025470-0-Pre,156.24,81.57,71.66,94.73,43.94,34.06,28.84,76.41,32.8,23.68,test
syn_f025496-2-Pos,172.52,85.5,62.57,100.71,60.33,37.08,38.05,76.3,31.02,27.19,unknown
syn_m025526-0-Pre,199.63,114.34,101.08,111.99,65.67,43.91,37.12,103.42,42.39,32.25,test
syn_m025538-3-Pos,183.1,122.11,82.86,105.86,62.17,41.27,46.08,83.02,41.75,39.53,unknown
syn_m025558-1-Pos,179.53,106.23,92.21,109.4,60.69,43.7,38.12,93.32,41.38,32.36,test
syn_m025571-1-Pos,161.2,94.51,80.2,97.32,54.78,40.0,34.78,82.55,39.36,29.88,test
syn_m025589-2-Pos,186.24,105.98,85.28,109.2,63.27,43.11,41.22,87.92,43.2,37.32,test
syn_m025597-0-Pos,174.55,116.29,111.51,116.53,70.63,48.37,41.95,115.53,44.84,38.27,test
syn_m025599-2-Pre,181.79,92.84,74.11,96.93,57.23,36.36,40.35,76.11,37.36,31.4,unknown
syn_m025610-2-Pre,180.48,99.41,74.56,104.03,58.01,40.12,39.44,73.45,41.14,31.22,unknown
syn_m025642-2-Pre,184.82,107.24,84.37,103.98,57.72,41.3,41.86,85.1,37.1,34.11,unknown
syn_m025642-3-Pre,184.82,112.43,78.89,104.57,58.1,41.19,43.84,79.39,37.82,36.69,unknown
syn_m025645-1-Pos,175.06,101.0,80.57,97.44,53.48,39.71,36.54,81.93,39.74,28.16,unknown
syn_m025646-1-Pre,183.71,104.88,89.83,106.98,63.2,42.75,43.16,92.54,40.73,30.81,test
syn_m025672-0-Pre,180.1,103.42,93.65,107.45,62.49,43.12,39.9,95.53,44.54,31.36,test
syn_m025703-2-Pos,174.41,104.03,85.51,104.96,60.52,40.06,37.49,90.67,39.96,36.37,unknown
syn_m025715-1-Pos,189.79,105.54,88.13,113.3,66.35,43.71,41.53,89.73,40.29,33.18,test
syn_m025724-3-Pos,176.97,106.94,71.51,101.04,58.76,36.62,40.81,66.37,40.88,34.06,unknown
syn_m025737-2-Pre,175.22,112.57,82.38,106.9,61.28,40.64,42.62,81.5,43.89,37.27,unknown
syn_m025745-3-Pos,195.28,107.38,67.21,101.88,56.59,36.1,39.54,67.74,38.55,37.44,unknown
syn_m025758-2-Pos,165.3,98.28,73.71,95.35,55.7,41.19,39.18,72.48,39.35,32.62,unknown
syn_m025778-0-Pre,184.66,103.11,97.79,98.54,53.2,37.91,34.71,99.11,42.76,29.67,test
syn_m025780-0-Pos,176.98,98.14,85.71,104.55,59.56,41.39,36.57,85.76,39.26,28.26,unknown
syn_m025784-1-Pos,179.76,108.6,93.67,102.16,59.45,41.36,40.64,92.76,42.29,30.59,unknown
syn_m025807-1-Pos,183.35,105.14,88.33,105.74,61.95,42.9,42.86,90.01,39.67,34.58,test
syn_m025810-1-Pos,163.13,87.94,72.26,88.75,49.26,35.63,35.92,68.56,37.33,24.54,test
syn_m025813-2-Pos,191.01,127.52,114.41,120.76,69.77,45.14,45.43,115.85,49.2,41.06,test
syn_m025818-0-Pre,178.09,110.53,98.54,104.58,62.38,39.88,37.87,99.96,41.86,30.08,test
syn_m025836-1-Pos,173.39,105.28,88.82,108.3,63.45,43.84,40.72,91.3,38.52,35.6,test
syn_m025837-2-Pre,181.36,104.45,77.13,95.59,55.42,37.44,38.29,75.77,38.94,34.17,unknown
syn_m025848-0-Pre,186.73,92.1,86.94,101.07,59.91,37.42,36.61,88.14,36.22,26.0,test
syn_m025858-3-Pos,186.77,119.01,85.84,113.18,65.09,44.18,48.4,85.56,44.08,42.28,test
syn_m025901-3-Pos,191.05,113.9,82.85,112.12,62.8,44.53,43.69,84.49,43.87,38.19,test
syn_m025905-2-Pre,182.48,116.49,86.8,106.33,64.07,43.12,42.09,87.09,47.19,37.89,unknown
syn_m025906-0-Pos,168.14,107.33,100.45,107.81,64.82,45.11,38.13,104.57,44.04,36.02,test
syn_m025914-3-Pre,178.53,105.38,67.35,105.55,57.08,39.76,41.62,67.51,37.99,34.68,unknown
syn_m025923-2-Pre,162.62,104.65,77.47,104.77,60.75,43.88,41.21,75.36,42.35,39.34,test
syn_m025933-0-Pos,194.22,92.82,83.32,107.69,62.15,39.93,37.63,86.73,39.25,27.74,unknown
syn_m025986-3-Pos,169.09,100.28,63.73,99.56,57.19,37.99,44.53,59.92,40.43,33.87,test
syn_m025995-0-Pos,185.95,114.92,104.61,113.27,69.67,48.5,40.8,108.05,45.75,37.22,test
syn_m025999-1-Pre,184.22,99.93,78.4,104.9,61.87,40.94,37.95,83.09,37.84,28.35,unknown
syn_f025511-0-Pos,165.42,90.08,74.73,104.19,53.13,37.15,34.34,80.53,35.0,24.47,unknown
syn_f025522-2-Pos,169.14,117.88,97.37,119.67,69.64,44.99,40.82,103.2,38.19,36.21,unknown
syn_f025529-3-Pre,158.82,98.64,75.94,106.61,62.96,39.89,37.63,76.92,34.6,33.29,unknown
syn_f025536-3-Pre,162.8,103.69,79.83,108.32,65.44,45.69,41.18,86.1,38.7,35.44,test
syn_f025538-1-Pos,156.3,99.23,73.94,96.01,54.29,37.83,36.25,76.31,34.32,28.16,test
syn_f025548-1-Pre,171.63,133.06,111.39,127.29,76.91,50.69,42.94,117.77,43.0,44.33,test
syn_f025593-3-Pos,176.43,128.12,103.31,119.66,71.37,46.89,46.01,104.78,45.44,40.43,test
syn_f025624-3-Pos,174.97,122.88,93.87,114.11,70.24,47.56,49.26,100.52,39.85,38.77,test
syn_f025635-1-Pos,161.96,96.82,73.89,101.58,53.97,35.92,35.44,74.69,33.14,28.58,unknown
syn_f025638-0-Pos,173.76,105.02,87.46,109.42,58.99,39.06,32.95,93.24,34.7,24.92,unknown
syn_f025655-3-Pos,162.1,90.0,66.16,104.94,66.4,47.8,43.76,65.76,35.13,30.85,test
syn_f025701-1-Pos,178.46,92.24,75.76,112.64,68.55,46.46,44.67,86.82,36.4,34.91,test
syn_f025704-3-Pos,161.04,91.05,70.89,95.21,53.16,31.78,35.72,75.96,30.82,28.13,test
syn_f025732-1-Pos,175.5,119.2,101.1,119.25,71.29,47.39,41.97,101.03,41.04,39.46,test
syn_f025734-2-Pos,169.44,108.11,86.29,117.02,69.06,45.94,42.02,94.46,38.34,36.83,test
syn_f025768-2-Pos,166.27,80.3,61.17,97.94,54.73,38.8,38.62,68.59,30.79,28.19,unknown
syn_f025805-1-Pre,159.94,85.4,73.61,106.87,57.36,39.24,30.49,80.19,34.68,29.5,unknown
syn_f025813-2-Pos,167.04,122.95,101.51,120.36,77.43,53.53,49.66,100.43,41.98,43.05,unknown
syn_f025819-0-Pos,155.83,78.36,63.51,97.24,49.23,35.62,30.0,67.77,29.5,23.45,test
syn_f025822-2-Pre,174.96,110.97,89.86,111.24,68.48,44.69,42.77,94.19,40.1,36.78,test
syn_f025837-1-Pos,164.92,93.56,74.74,112.48,66.19,43.43,36.88,88.56,35.55,31.35,test
syn_f025858-1-Pos,167.48,100.84,81.06,103.88,60.94,40.3,39.02,90.54,35.71,32.82,test
syn_f025864-0-Pre,167.39,100.36,86.5,106.58,56.33,39.04,32.88,89.74,35.41,29.7,test
syn_f025875-1-Pos,159.79,111.92,90.54,112.42,60.69,41.63,33.97,99.12,38.48,35.04,test
syn_f025898-3-Pre,172.83,110.24,87.45,120.93,73.12,46.28,44.52,95.13,40.12,37.19,test
syn_f025907-0-Pos,171.76,89.28,79.39,109.15,60.7,41.32,38.26,85.6,32.56,27.42,test
syn_f025914-2-Pre,171.95,103.89,80.25,112.25,65.62,44.36,43.49,87.53,36.1,36.72,test
syn_f025918-1-Pre,161.67,90.89,69.98,102.33,58.25,39.59,37.2,74.75,32.29,27.27,unknown
syn_f025918-1-Pos,161.67,90.89,69.98,102.33,58.25,39.59,37.2,74.75,32.29,27.27,unknown
syn_f025933-3-Pos,165.93,108.25,80.65,113.99,70.6,43.18,39.74,87.79,36.59,37.98,test
syn_f025959-1-Pos,163.64,94.18,70.24,97.28,57.72,39.4,34.93,68.92,32.56,30.9,test
syn_f025974-0-Pos,177.04,111.15,93.62,119.4,66.42,45.97,39.49,102.77,38.89,36.96,test
syn_f025974-3-Pos,177.04,118.84,89.93,118.98,70.69,46.69,44.92,96.99,42.22,41.5,test
syn_f025985-3-Pre,161.74,87.09,60.62,104.97,63.81,39.99,38.88,69.45,32.12,29.51,test
syn_f025985-3-Pos,161.74,87.09,60.62,104.97,63.81,39.99,38.88,69.45,32.12,29.51,test
syn_f025991-3-Pos,153.95,117.92,95.34,120.71,72.51,50.52,39.99,109.58,39.49,39.55,test
syn_m026001-3-Pre,177.51,110.72,69.15,102.1,60.69,40.54,41.59,66.71,39.98,36.19,unknown
syn_m026005-0-Pre,172.25,106.47,98.19,98.26,58.06,38.41,37.14,101.17,40.56,35.42,test
syn_m026016-1-Pre,172.67,95.29,76.32,107.39,59.26,40.23,39.66,76.77,40.31,31.72,test
syn_m026038-1-Pre,179.2,97.74,77.34,98.94,57.84,37.07,36.47,77.07,39.1,30.59,test
syn_m026046-0-Pre,169.46,90.25,77.71,98.49,56.29,38.08,35.58,78.68,36.57,28.96,unknown
syn_m026057-3-Pos,192.91,126.06,90.77,116.79,70.2,46.3,47.91,90.95,45.22,40.89,test
syn_m026066-3-Pos,175.95,111.7,81.71,112.88,68.75,44.43,46.47,85.01,41.26,40.52,unknown
syn_m026070-0-Pre,184.4,106.11,95.4,100.23,58.13,40.28,35.33,96.54,39.89,29.95,test
syn_m026075-0-Pos,176.26,100.98,88.94,108.51,62.2,43.6,39.46,89.61,43.23,30.87,unknown
syn_m026101-2-Pos,179.38,111.4,87.27,107.03,64.93,42.43,45.36,86.47,43.31,36.46,test
syn_m026121-3-Pre,186.34,107.04,75.38,105.94,61.6,39.39,41.97,73.76,41.11,34.17,unknown
syn_m026125-0-Pos,173.62,103.12,89.64,102.6,59.09,40.53,38.35,93.63,42.37,29.82,test
syn_m026135-1-Pos,177.89,99.1,86.87,99.17,56.89,39.72,40.09,87.62,41.45,32.4,unknown
syn_m026167-1-Pos,190.09,102.57,81.0,104.13,60.39,39.69,36.51,82.31,40.03,33.34,unknown
syn_m026225-1-Pos,181.1,112.89,100.41,106.55,61.91,42.39,40.44,101.24,43.22,35.38,test
syn_m026233-3-Pre,184.98,113.6,72.32,109.1,63.93,43.21,44.64,74.34,41.36,36.89,test
syn_m026253-0-Pos,177.52,95.76,81.95,103.86,59.33,40.75,34.83,83.81,38.74,30.85,unknown
syn_m026261-2-Pos,173.35,97.73,59.81,98.39,53.03,34.74,34.62,58.79,36.44,28.85,unknown
syn_m026281-3-Pre,180.86,108.3,72.76,107.29,61.82,41.33,46.03,73.06,40.73,35.97,test
syn_m026284-1-Pre,173.14,95.06,70.09,95.99,54.28,37.44,36.31,73.44,40.56,30.47,test
syn_m026315-2-Pre,177.81,114.8,91.45,114.6,69.0,43.93,44.86,93.42,42.76,37.35,unknown
syn_m026319-0-Pos,205.42,109.87,106.17,113.45,67.4,44.03,41.52,110.23,41.38,32.09,test
syn_m026331-2-Pos,176.08,99.93,69.27,97.54,52.73,35.42,37.52,68.95,39.31,31.98,unknown
syn_m026337-1-Pos,183.03,103.95,87.57,106.15,59.99,39.41,38.62,90.09,39.23,29.87,unknown
syn_m026353-0-Pos,176.13,112.19,104.23,101.78,57.37,39.05,38.81,105.95,42.4,31.6,unknown
syn_m026367-2-Pre,188.35,131.08,109.13,118.03,66.85,45.37,43.26,109.15,48.26,42.0,test
syn_m026373-1-Pre,190.32,113.73,101.68,110.34,60.01,41.35,40.57,105.0,44.18,32.82,unknown
syn_m026378-3-Pos,176.51,109.25,74.04,106.48,61.6,42.22,47.81,72.94,42.63,37.61,unknown
syn_m026382-3-Pos,166.41,116.31,92.12,108.91,66.96,44.24,44.59,92.45,44.73,37.97,unknown
syn_m026401-2-Pre,175.04,91.15,66.13,102.56,57.57,37.74,39.22,68.13,38.64,31.87,test
syn_m026423-0-Pos,167.59,110.59,102.42,106.67,64.5,46.69,39.48,106.9,42.87,34.86,unknown
syn_m026445-3-Pos,182.84,114.63,78.29,107.17,61.72,42.21,43.13,77.22,44.54,37.19,unknown
syn_m026446-2-Pre,175.69,115.25,92.13,117.42,67.8,45.3,45.06,95.93,41.15,37.21,test
syn_m026446-2-Pos,175.69,115.25,92.13,117.42,67.8,45.3,45.06,95.93,41.15,37.21,test
syn_m026456-1-Pos,175.72,113.28,99.02,103.59,59.91,41.34,40.1,100.87,43.53,35.28,test
syn_m026470-0-Pre,185.59,105.39,94.96,107.39,63.34,44.32,40.74,99.86,44.68,34.48,test
syn_m026471-2-Pos,169.88,112.92,87.0,103.19,60.58,42.97,42.06,87.0,42.74,36.62,unknown
syn_m026471-3-Pre,169.88,116.64,81.61,103.59,61.04,42.99,44.07,81.2,43.39,39.01,unknown
syn_m026479-2-Pre,194.11,112.05,88.0,116.58,65.69,41.02,41.06,91.63,42.19,38.29,unknown
syn_f026008-2-Pos,168.15,120.65,98.28,119.94,76.43,51.3,44.98,104.65,44.89,40.91,test
syn_f026024-3-Pre,159.98,83.36,57.56,98.08,55.49,34.57,36.14,63.88,31.83,27.69,unknown
syn_f026029-3-Pos,166.17,102.17,84.47,97.77,55.48,40.19,38.5,80.61,38.33,32.57,unknown
syn_f026037-2-Pos,167.4,105.89,82.33,103.52,60.62,39.5,39.05,81.11,34.69,31.95,test
syn_f026045-1-Pre,168.45,102.53,84.51,113.52,64.98,41.17,38.68,89.58,33.99,35.35,unknown
syn_f026064-1-Pos,169.45,123.1,103.41,115.46,67.8,45.65,40.52,106.75,38.39,36.94,test
syn_f026070-1-Pre,173.36,119.31,96.44,122.39,68.49,44.7,43.36,106.31,39.83,38.0,unknown
syn_f026083-1-Pre,168.38,92.51,69.42,107.81,60.1,39.27,36.54,80.75,31.31,26.72,unknown
syn_f026125-1-Pos,164.62,102.51,84.88,107.31,57.48,39.55,33.62,87.84,37.98,32.67,unknown
syn_f026134-0-Pre,161.56,96.03,79.52,101.94,56.36,39.87,35.03,83.95,35.32,29.26,test
syn_f026141-2-Pos,173.62,106.38,87.21,113.49,69.17,46.87,44.63,94.36,38.39,38.03,test
syn_f026146-1-Pos,165.75,106.46,82.05,115.14,70.0,49.11,38.29,82.74,35.66,33.64,unknown
syn_f026181-1-Pre,167.63,85.88,70.91,107.19,62.62,41.28,36.51,79.29,33.87,29.34,test
syn_f026192-1-Pre,170.08,107.85,89.36,111.65,62.67,41.63,37.2,98.25,39.89,35.89,test
syn_f026218-2-Pos,163.44,98.62,78.77,103.09,57.64,37.46,36.6,79.02,36.57,31.74,unknown
syn_f026232-3-Pre,176.84,122.23,91.37,116.4,71.48,46.95,44.18,100.32,46.36,38.6,test
syn_f026241-3-Pre,159.46,101.87,81.54,116.06,69.14,48.29,40.5,90.89,36.02,33.33,test
syn_f026249-1-Pre,166.38,92.34,67.79,97.94,56.69,40.14,35.57,74.68,38.08,29.03,unknown
syn_f026265-0-Pos,170.02,121.41,106.37,125.19,65.91,46.5,36.71,114.17,39.15,38.01,test
syn_f026314-3-Pos,179.14,98.2,76.77,107.6,61.65,38.98,40.04,81.71,37.92,32.98,test
syn_f026337-0-Pre,159.35,71.44,53.14,99.36,49.75,37.01,35.0,59.48,30.06,20.78,test
syn_f026341-0-Pos,176.09,101.37,89.38,121.84,70.88,51.37,41.79,93.96,37.01,33.22,test
syn_f026348-2-Pos,180.74,123.56,92.01,122.15,73.01,46.22,42.65,96.39,43.14,37.67,unknown
syn_f026350-0-Pos,160.29,95.87,76.74,104.21,54.09,37.66,32.05,81.31,33.58,28.14,unknown
syn_f026354-2-Pos,170.23,107.57,91.47,120.89,73.67,48.84,44.71,99.52,36.3,37.1,test
syn_f026362-2-Pre,158.78,120.33,96.36,113.32,65.1,47.76,41.47,102.02,38.41,36.11,test
syn_f026382-1-Pos,157.96,92.7,79.98,111.09,61.8,44.97,35.7,86.38,33.34,31.34,test
syn_f026409-1-Pos,171.46,83.37,60.31,104.36,58.53,39.39,37.19,66.21,32.4,23.51,test
syn_f026410-2-Pos,158.08,84.9,69.27,94.35,53.05,37.11,34.36,68.68,35.38,28.09,unknown
syn_f026418-2-Pos,170.07,84.97,62.66,104.51,59.86,37.26,37.64,72.2,32.75,26.13,unknown
syn_f026438-0-Pre,152.03,90.34,72.1,96.29,54.02,40.34,31.1,83.27,32.99,29.71,unknown
syn_f026440-0-Pre,156.39,108.24,91.48,100.84,55.34,39.67,34.23,91.06,38.12,31.61,unknown
syn_f026454-0-Pos,168.97,99.21,87.87,113.38,63.83,47.91,38.63,94.03,35.6,31.67,unknown
syn_f026485-3-Pos,182.13,99.96,69.86,112.56,69.02,41.98,41.41,79.34,36.14,31.93,test
syn_f026487-2-Pos,167.09,110.35,85.92,112.29,66.64,44.14,41.6,90.32,41.31,34.34,test
syn_f026491-2-Pre,162.47,120.1,99.44,122.72,72.59,48.98,44.72,102.99,39.01,46.23,unknown
syn_f026495-1-Pos,158.8,87.33,68.98,106.87,60.56,41.44,36.65,72.61,32.08,29.95,test
syn_m026502-3-Pre,182.53,116.3,76.19,98.4,54.61,38.22,39.3,74.72,42.45,36.29,unknown
syn_m026564-2-Pre,181.15,113.16,82.67,107.18,64.75,41.62,42.93,84.3,41.17,35.72,test
syn_m026565-3-Pre,182.75,105.09,73.25,105.19,60.89,41.76,42.54,74.3,38.37,34.64,test
syn_m026596-0-Pos,186.89,116.28,111.33,112.75,67.82,47.31,41.35,114.62,43.56,35.81,test
syn_m026611-0-Pos,178.52,84.06,66.8,105.68,62.52,38.53,33.61,69.5,35.48,26.34,test
syn_m026621-1-Pos,175.28,96.35,76.93,94.62,54.44,38.39,36.07,76.95,36.25,31.47,unknown
syn_m026622-2-Pos,195.81,119.69,96.58,108.4,60.44,43.11,42.0,96.78,46.57,37.22,test
syn_m026631-1-Pos,175.47,99.31,81.56,95.36,54.48,37.51,36.69,83.21,38.63,30.25,test
syn_m026631-2-Pre,175.47,103.85,76.79,95.29,54.79,37.51,38.58,77.29,39.25,32.7,unknown
syn_m026637-1-Pre,168.8,107.68,88.42,103.99,60.43,42.91,39.76,89.73,40.64,31.68,test
syn_m026640-1-Pre,191.34,115.0,97.46,113.3,67.72,46.64,44.87,100.17,46.35,35.93,test
syn_m026644-1-Pre,183.55,112.66,93.43,98.42,55.78,39.93,36.1,93.43,42.92,31.79,unknown
syn_m026647-1-Pos,179.63,94.39,76.12,99.1,58.28,36.77,36.16,78.97,38.07,31.69,unknown
syn_m026650-3-Pos,184.75,119.96,84.55,112.4,66.53,44.2,46.36,83.95,47.84,41.51,test
syn_m026673-1-Pre,164.48,103.1,82.06,99.77,57.16,39.43,38.03,81.53,37.88,34.73,unknown
syn_m026684-3-Pre,175.72,115.83,80.64,102.3,57.9,39.84,44.49,78.51,46.9,37.71,unknown
syn_m026708-1-Pos,184.44,104.19,81.65,104.37,57.94,39.58,39.45,82.16,38.51,31.68,test
syn_m026751-2-Pos,164.14,117.42,96.79,103.52,61.65,42.98,43.95,96.35,45.2,35.62,unknown
syn_m026756-1-Pre,182.56,108.16,89.05,104.95,60.2,41.21,38.39,90.26,39.71,30.37,test
syn_m026799-1-Pre,170.25,103.49,90.12,101.2,57.96,39.62,38.23,90.23,38.85,30.64,test
syn_m026802-3-Pre,177.13,115.71,84.6,111.69,63.89,42.89,43.57,84.6,44.83,37.63,unknown
syn_m026804-0-Pre,182.78,107.33,101.09,106.28,62.84,42.23,40.91,102.84,40.94,34.16,test
syn_m026822-3-Pos,177.91,120.23,90.06,112.0,67.25,44.2,47.21,89.68,45.73,41.83,test
syn_m026824-1-Pre,177.55,102.64,81.77,99.03,54.52,37.69,38.6,83.66,36.48,31.71,unknown
syn_m026827-2-Pos,187.2,100.16,73.24,102.45,59.51,39.88,41.71,73.2,40.85,30.71,unknown
syn_m026835-2-Pos,171.26,104.66,76.69,104.85,63.47,41.1,39.84,78.28,42.8,36.86,test
syn_m026836-1-Pre,183.7,113.44,95.85,106.84,62.3,42.15,38.59,97.96,42.91,34.96,test
syn_m026851-0-Pre,172.4,99.7,95.19,99.87,53.58,39.41,38.79,95.55,40.66,28.87,test
syn_m026874-1-Pre,179.48,101.1,79.65,106.15,60.25,39.17,36.16,82.58,39.41,29.09,unknown
syn_m026876-3-Pos,181.68,112.94,73.76,104.98,61.15,42.21,45.69,71.99,40.45,38.66,unknown
syn_m026891-3-Pre,176.07,112.89,76.5,108.72,66.09,44.76,45.03,75.21,41.7,40.79,unknown
syn_m026910-2-Pos,171.49,112.67,94.17,115.0,73.12,49.3,47.31,95.17,41.92,40.66,test
syn_m026913-3-Pre,170.14,110.45,83.04,96.46,57.83,40.07,41.37,78.07,43.19,36.7,test
syn_m026929-3-Pos,174.07,99.59,68.29,99.59,55.64,38.22,43.47,67.6,38.26,33.2,unknown
syn_m026937-1-Pos,174.69,106.48,90.78,95.53,57.15,40.64,37.37,90.08,44.82,33.14,test
syn_m026938-0-Pre,182.78,97.45,87.46,104.1,58.83,39.47,34.47,91.4,41.01,27.52,test
syn_m026950-2-Pre,175.37,104.28,80.34,93.58,55.08,36.42,37.88,79.7,38.98,29.25,unknown
syn_m026978-1-Pre,162.63,90.75,76.41,92.44,48.76,36.54,33.97,72.66,38.04,28.62,unknown
syn_m026978-2-Pre,162.63,94.98,73.01,92.44,49.46,36.71,35.96,66.54,39.32,30.46,test
syn_m026993-2-Pos,183.46,100.59,70.17,103.97,58.88,39.35,39.14,73.35,40.18,31.85,unknown
syn_f026503-2-Pre,177.01,126.25,102.91,124.38,73.41,50.31,43.25,109.45,43.5,41.75,test
syn_f026521-2-Pos,160.75,92.69,73.73,101.83,59.8,43.43,37.34,78.96,37.27,32.35,test
